"train/global_step","grpo_vastai_20260220_001219 - train/step_time","grpo_vastai_20260220_001219 - train/step_time__MIN","grpo_vastai_20260220_001219 - train/step_time__MAX","grpo_vastai_20260220_001219 - _step","grpo_vastai_20260220_001219 - _step__MIN","grpo_vastai_20260220_001219 - _step__MAX"
"374","9.809241612441838","9.809241612441838","9.809241612441838","4486","4486","4486"
"375","10.128948806785047","10.128948806785047","10.128948806785047","4498","4498","4498"
"376","9.42129200603813","9.42129200603813","9.42129200603813","4510","4510","4510"
"377","10.302792190108448","10.302792190108448","10.302792190108448","4522","4522","4522"
"378","10.737254842184484","10.737254842184484","10.737254842184484","4534","4534","4534"
"379","9.661740543786436","9.661740543786436","9.661740543786436","4546","4546","4546"
"380","8.850298782810569","8.850298782810569","8.850298782810569","4558","4558","4558"
"381","9.38711279956624","9.38711279956624","9.38711279956624","4570","4570","4570"
"382","9.647159442771226","9.647159442771226","9.647159442771226","4582","4582","4582"
"383","10.588731046766043","10.588731046766043","10.588731046766043","4594","4594","4594"
"384","9.156972505152225","9.156972505152225","9.156972505152225","4606","4606","4606"
"385","9.904923643451184","9.904923643451184","9.904923643451184","4618","4618","4618"
"386","8.961088621988893","8.961088621988893","8.961088621988893","4630","4630","4630"
"387","9.80157607421279","9.80157607421279","9.80157607421279","4642","4642","4642"
"388","8.969425288494676","8.969425288494676","8.969425288494676","4654","4654","4654"
"389","9.209291387815028","9.209291387815028","9.209291387815028","4666","4666","4666"
"390","10.956449105869979","10.956449105869979","10.956449105869979","4678","4678","4678"
"391","10.30044966423884","10.30044966423884","10.30044966423884","4690","4690","4690"
"392","9.954370595980436","9.954370595980436","9.954370595980436","4702","4702","4702"
"393","9.24880966404453","9.24880966404453","9.24880966404453","4714","4714","4714"
"394","9.085107729304582","9.085107729304582","9.085107729304582","4726","4726","4726"
"395","9.050906400196254","9.050906400196254","9.050906400196254","4738","4738","4738"
"396","10.369891554117203","10.369891554117203","10.369891554117203","4750","4750","4750"
"397","10.13648286415264","10.13648286415264","10.13648286415264","4762","4762","4762"
"398","10.0492052026093","10.0492052026093","10.0492052026093","4774","4774","4774"
"399","10.303707110695541","10.303707110695541","10.303707110695541","4786","4786","4786"
"400","9.540202238131315","9.540202238131315","9.540202238131315","4798","4798","4798"
"401","9.993972084950656","9.993972084950656","9.993972084950656","4810","4810","4810"
"402","10.213366687297821","10.213366687297821","10.213366687297821","4822","4822","4822"
"403","10.585970338433981","10.585970338433981","10.585970338433981","4834","4834","4834"
"404","10.508560115937144","10.508560115937144","10.508560115937144","4846","4846","4846"
"405","10.050969677977264","10.050969677977264","10.050969677977264","4858","4858","4858"
"406","9.732130871154368","9.732130871154368","9.732130871154368","4870","4870","4870"
"407","10.240943925920874","10.240943925920874","10.240943925920874","4882","4882","4882"
"408","9.438937614206225","9.438937614206225","9.438937614206225","4894","4894","4894"
"409","9.874685967806727","9.874685967806727","9.874685967806727","4906","4906","4906"
"410","9.699163229204714","9.699163229204714","9.699163229204714","4918","4918","4918"
"411","9.018779047764838","9.018779047764838","9.018779047764838","4930","4930","4930"
"412","10.433642156422138","10.433642156422138","10.433642156422138","4942","4942","4942"
"413","10.17573156952858","10.17573156952858","10.17573156952858","4954","4954","4954"
"414","10.33478843793273","10.33478843793273","10.33478843793273","4966","4966","4966"
"415","12.419092710129917","12.419092710129917","12.419092710129917","4978","4978","4978"
"416","10.706372215878218","10.706372215878218","10.706372215878218","4990","4990","4990"
"417","8.714174732100219","8.714174732100219","8.714174732100219","5002","5002","5002"
"418","10.58235241053626","10.58235241053626","10.58235241053626","5014","5014","5014"
"419","10.572980096563697","10.572980096563697","10.572980096563697","5026","5026","5026"
"420","9.486120145302266","9.486120145302266","9.486120145302266","5038","5038","5038"
"421","9.760122254025191","9.760122254025191","9.760122254025191","5050","5050","5050"
"422","9.53714611614123","9.53714611614123","9.53714611614123","5062","5062","5062"
"423","10.253015872091055","10.253015872091055","10.253015872091055","5074","5074","5074"
"424","13.68321594921872","13.68321594921872","13.68321594921872","5086","5086","5086"
"425","9.52241350710392","9.52241350710392","9.52241350710392","5098","5098","5098"
"426","9.419630815275013","9.419630815275013","9.419630815275013","5110","5110","5110"
"427","9.328975886572152","9.328975886572152","9.328975886572152","5122","5122","5122"
"428","8.995121462270617","8.995121462270617","8.995121462270617","5134","5134","5134"
"429","9.066278689075261","9.066278689075261","9.066278689075261","5146","5146","5146"
"430","10.878582683391869","10.878582683391869","10.878582683391869","5158","5158","5158"
"431","10.520295649766922","10.520295649766922","10.520295649766922","5170","5170","5170"
"432","10.020529434084892","10.020529434084892","10.020529434084892","5182","5182","5182"
"433","9.660664760973305","9.660664760973305","9.660664760973305","5194","5194","5194"
"434","10.54528282629326","10.54528282629326","10.54528282629326","5206","5206","5206"
"435","10.04830376105383","10.04830376105383","10.04830376105383","5218","5218","5218"
"436","9.61609889799729","9.61609889799729","9.61609889799729","5230","5230","5230"
"437","9.908205691259354","9.908205691259354","9.908205691259354","5242","5242","5242"
"438","8.745368244126439","8.745368244126439","8.745368244126439","5254","5254","5254"
"439","9.478736164048314","9.478736164048314","9.478736164048314","5266","5266","5266"
"440","8.775021230336279","8.775021230336279","8.775021230336279","5278","5278","5278"
"441","8.752243359573185","8.752243359573185","8.752243359573185","5290","5290","5290"
"442","10.259334054309875","10.259334054309875","10.259334054309875","5302","5302","5302"
"443","9.795843600761145","9.795843600761145","9.795843600761145","5314","5314","5314"
"444","10.541794497985393","10.541794497985393","10.541794497985393","5326","5326","5326"
"445","9.190358868800104","9.190358868800104","9.190358868800104","5338","5338","5338"
"446","9.15386243769899","9.15386243769899","9.15386243769899","5350","5350","5350"
"447","8.945964814163744","8.945964814163744","8.945964814163744","5362","5362","5362"
"448","9.0835513449274","9.0835513449274","9.0835513449274","5374","5374","5374"
"449","10.12661663396284","10.12661663396284","10.12661663396284","5386","5386","5386"
"450","9.3173548290506","9.3173548290506","9.3173548290506","5398","5398","5398"
"451","10.267548486124724","10.267548486124724","10.267548486124724","5410","5410","5410"
"452","9.643422606401145","9.643422606401145","9.643422606401145","5422","5422","5422"
"453","9.472851269412786","9.472851269412786","9.472851269412786","5434","5434","5434"
"454","9.505266756284982","9.505266756284982","9.505266756284982","5446","5446","5446"
"455","10.314790727104992","10.314790727104992","10.314790727104992","5458","5458","5458"
"456","8.581564505584538","8.581564505584538","8.581564505584538","5470","5470","5470"
"457","9.600528582930565","9.600528582930565","9.600528582930565","5482","5482","5482"
"458","10.48552437638864","10.48552437638864","10.48552437638864","5494","5494","5494"
"459","10.849189822096378","10.849189822096378","10.849189822096378","5506","5506","5506"
"460","8.855264680460095","8.855264680460095","8.855264680460095","5518","5518","5518"
"461","9.786125844810158","9.786125844810158","9.786125844810158","5530","5530","5530"
"462","11.182682702783495","11.182682702783495","11.182682702783495","5542","5542","5542"
"463","10.190480907913297","10.190480907913297","10.190480907913297","5554","5554","5554"
"464","9.44975786563009","9.44975786563009","9.44975786563009","5566","5566","5566"
"465","10.105104315560311","10.105104315560311","10.105104315560311","5578","5578","5578"
"466","10.573286019731313","10.573286019731313","10.573286019731313","5590","5590","5590"
"467","8.44170204969123","8.44170204969123","8.44170204969123","5602","5602","5602"
"468","9.496785752940923","9.496785752940923","9.496785752940923","5614","5614","5614"
"469","10.95048183389008","10.95048183389008","10.95048183389008","5626","5626","5626"
"470","8.992013711016625","8.992013711016625","8.992013711016625","5638","5638","5638"
"471","9.403171150013804","9.403171150013804","9.403171150013804","5650","5650","5650"
"472","9.552687058690935","9.552687058690935","9.552687058690935","5662","5662","5662"
"473","9.18523799115792","9.18523799115792","9.18523799115792","5674","5674","5674"
"474","10.69758379040286","10.69758379040286","10.69758379040286","5686","5686","5686"
"475","9.20323378033936","9.20323378033936","9.20323378033936","5698","5698","5698"
"476","8.668825898319483","8.668825898319483","8.668825898319483","5710","5710","5710"
"477","10.038163613993675","10.038163613993675","10.038163613993675","5722","5722","5722"
"478","9.91151279117912","9.91151279117912","9.91151279117912","5734","5734","5734"
"479","9.101854973006994","9.101854973006994","9.101854973006994","5746","5746","5746"
"480","9.875574484933168","9.875574484933168","9.875574484933168","5758","5758","5758"
"481","10.64925269689411","10.64925269689411","10.64925269689411","5770","5770","5770"
"482","11.645294464193285","11.645294464193285","11.645294464193285","5782","5782","5782"
"483","9.895272486377507","9.895272486377507","9.895272486377507","5794","5794","5794"
"484","9.868613379076123","9.868613379076123","9.868613379076123","5806","5806","5806"
"485","10.235145463142544","10.235145463142544","10.235145463142544","5818","5818","5818"
"486","9.041094895917922","9.041094895917922","9.041094895917922","5830","5830","5830"
"487","9.108034968841821","9.108034968841821","9.108034968841821","5842","5842","5842"
"488","9.691727652214468","9.691727652214468","9.691727652214468","5854","5854","5854"
"489","9.77970738010481","9.77970738010481","9.77970738010481","5866","5866","5866"
"490","10.384410192258656","10.384410192258656","10.384410192258656","5878","5878","5878"
"491","9.535715226083994","9.535715226083994","9.535715226083994","5890","5890","5890"
"492","9.984611795283854","9.984611795283854","9.984611795283854","5902","5902","5902"
"493","10.279782794881612","10.279782794881612","10.279782794881612","5914","5914","5914"
"494","8.849230654072016","8.849230654072016","8.849230654072016","5926","5926","5926"
"495","9.22539359331131","9.22539359331131","9.22539359331131","5938","5938","5938"
"496","9.440820230171084","9.440820230171084","9.440820230171084","5950","5950","5950"
"497","9.540955798700452","9.540955798700452","9.540955798700452","5962","5962","5962"
"498","9.8818298317492","9.8818298317492","9.8818298317492","5974","5974","5974"
"499","9.623933384660631","9.623933384660631","9.623933384660631","5986","5986","5986"
"500","10.20313055999577","10.20313055999577","10.20313055999577","5998","5998","5998"
"501","9.59370198380202","9.59370198380202","9.59370198380202","6010","6010","6010"
"502","10.31336448341608","10.31336448341608","10.31336448341608","6022","6022","6022"
"503","9.876142277847975","9.876142277847975","9.876142277847975","6034","6034","6034"
"504","9.416368409059942","9.416368409059942","9.416368409059942","6046","6046","6046"
"505","8.276684571057558","8.276684571057558","8.276684571057558","6058","6058","6058"
"506","11.074807505588979","11.074807505588979","11.074807505588979","6070","6070","6070"
"507","9.92248921096325","9.92248921096325","9.92248921096325","6082","6082","6082"
"508","9.664663814008236","9.664663814008236","9.664663814008236","6094","6094","6094"
"509","8.55737103894353","8.55737103894353","8.55737103894353","6106","6106","6106"
"510","10.605041567236185","10.605041567236185","10.605041567236185","6118","6118","6118"
"511","10.380919120274484","10.380919120274484","10.380919120274484","6130","6130","6130"
"512","10.174537749961019","10.174537749961019","10.174537749961019","6142","6142","6142"
"513","9.65281845908612","9.65281845908612","9.65281845908612","6154","6154","6154"
"514","9.699857040308416","9.699857040308416","9.699857040308416","6166","6166","6166"
"515","9.110215665306896","9.110215665306896","9.110215665306896","6178","6178","6178"
"516","9.554820919875056","9.554820919875056","9.554820919875056","6190","6190","6190"
"517","9.815201543271542","9.815201543271542","9.815201543271542","6202","6202","6202"
"518","9.046383724082261","9.046383724082261","9.046383724082261","6214","6214","6214"
"519","10.101547081023455","10.101547081023455","10.101547081023455","6226","6226","6226"
"520","8.030260566156358","8.030260566156358","8.030260566156358","6238","6238","6238"
"521","9.299777934793383","9.299777934793383","9.299777934793383","6250","6250","6250"
"522","9.615005837287754","9.615005837287754","9.615005837287754","6262","6262","6262"
"523","10.312283303122967","10.312283303122967","10.312283303122967","6274","6274","6274"
"524","10.183526786975563","10.183526786975563","10.183526786975563","6286","6286","6286"
"525","10.010195055045187","10.010195055045187","10.010195055045187","6298","6298","6298"
"526","9.988175502978265","9.988175502978265","9.988175502978265","6310","6310","6310"
"527","10.077005215920508","10.077005215920508","10.077005215920508","6322","6322","6322"
"528","10.467971154954284","10.467971154954284","10.467971154954284","6334","6334","6334"
"529","10.055248911958188","10.055248911958188","10.055248911958188","6346","6346","6346"
"530","9.409333043266088","9.409333043266088","9.409333043266088","6358","6358","6358"
"531","9.807142433710396","9.807142433710396","9.807142433710396","6370","6370","6370"
"532","9.240664709825069","9.240664709825069","9.240664709825069","6382","6382","6382"
"533","9.947760904673487","9.947760904673487","9.947760904673487","6394","6394","6394"
"534","8.959375591948628","8.959375591948628","8.959375591948628","6406","6406","6406"
"535","9.980075281113386","9.980075281113386","9.980075281113386","6418","6418","6418"
"536","9.030680287629366","9.030680287629366","9.030680287629366","6430","6430","6430"
"537","8.961849427781999","8.961849427781999","8.961849427781999","6442","6442","6442"
"538","9.156897106207907","9.156897106207907","9.156897106207907","6454","6454","6454"
"539","9.753896590322256","9.753896590322256","9.753896590322256","6466","6466","6466"
"540","9.928408517036587","9.928408517036587","9.928408517036587","6478","6478","6478"
"541","9.059857482556254","9.059857482556254","9.059857482556254","6490","6490","6490"
"542","9.095633123070002","9.095633123070002","9.095633123070002","6502","6502","6502"
"543","9.963114760350436","9.963114760350436","9.963114760350436","6514","6514","6514"
"544","9.584284286946058","9.584284286946058","9.584284286946058","6526","6526","6526"
"545","11.81836390774697","11.81836390774697","11.81836390774697","6538","6538","6538"
"546","9.905139897018671","9.905139897018671","9.905139897018671","6550","6550","6550"
"547","9.570357169955969","9.570357169955969","9.570357169955969","6562","6562","6562"
"548","10.49168789666146","10.49168789666146","10.49168789666146","6574","6574","6574"
"549","9.070178552996367","9.070178552996367","9.070178552996367","6586","6586","6586"
"550","9.303207320161164","9.303207320161164","9.303207320161164","6598","6598","6598"
"551","9.2320587313734","9.2320587313734","9.2320587313734","6610","6610","6610"
"552","10.684294620994478","10.684294620994478","10.684294620994478","6622","6622","6622"
"553","10.697623840067536","10.697623840067536","10.697623840067536","6634","6634","6634"
"554","8.96991158183664","8.96991158183664","8.96991158183664","6646","6646","6646"
"555","9.508166590239853","9.508166590239853","9.508166590239853","6658","6658","6658"
"556","9.352835378143936","9.352835378143936","9.352835378143936","6670","6670","6670"
"557","9.660784667357802","9.660784667357802","9.660784667357802","6682","6682","6682"
"558","10.337130714207888","10.337130714207888","10.337130714207888","6694","6694","6694"
"559","9.622707109898329","9.622707109898329","9.622707109898329","6706","6706","6706"
"560","8.914085747208446","8.914085747208446","8.914085747208446","6718","6718","6718"
"561","10.704262116923928","10.704262116923928","10.704262116923928","6730","6730","6730"
"562","9.589015363249928","9.589015363249928","9.589015363249928","6742","6742","6742"
"563","9.599350105971098","9.599350105971098","9.599350105971098","6754","6754","6754"
"564","9.354485526215285","9.354485526215285","9.354485526215285","6766","6766","6766"
"565","10.245725992135704","10.245725992135704","10.245725992135704","6778","6778","6778"
"566","11.703976036049426","11.703976036049426","11.703976036049426","6790","6790","6790"
"567","10.434008658863604","10.434008658863604","10.434008658863604","6802","6802","6802"
"568","9.772749069146812","9.772749069146812","9.772749069146812","6814","6814","6814"
"569","9.329279309604317","9.329279309604317","9.329279309604317","6826","6826","6826"
"570","9.669165709987283","9.669165709987283","9.669165709987283","6838","6838","6838"
"571","10.033720036502928","10.033720036502928","10.033720036502928","6850","6850","6850"
"572","10.406681170221418","10.406681170221418","10.406681170221418","6862","6862","6862"
"573","9.84711551386863","9.84711551386863","9.84711551386863","6874","6874","6874"
"574","9.828689127229154","9.828689127229154","9.828689127229154","6886","6886","6886"
"575","10.016077717300504","10.016077717300504","10.016077717300504","6898","6898","6898"
"576","8.175467525143176","8.175467525143176","8.175467525143176","6910","6910","6910"
"577","11.02420689444989","11.02420689444989","11.02420689444989","6922","6922","6922"
"578","9.906964372377843","9.906964372377843","9.906964372377843","6934","6934","6934"
"579","9.05163556477055","9.05163556477055","9.05163556477055","6946","6946","6946"
"580","9.579830717295408","9.579830717295408","9.579830717295408","6958","6958","6958"
"581","11.19610049109906","11.19610049109906","11.19610049109906","6970","6970","6970"
"582","10.18750674976036","10.18750674976036","10.18750674976036","6982","6982","6982"
"583","9.938583032693714","9.938583032693714","9.938583032693714","6994","6994","6994"
"584","9.241298968438059","9.241298968438059","9.241298968438059","7006","7006","7006"
"585","10.149487261660397","10.149487261660397","10.149487261660397","7018","7018","7018"
"586","10.795661679469049","10.795661679469049","10.795661679469049","7030","7030","7030"
"587","10.185629054438323","10.185629054438323","10.185629054438323","7042","7042","7042"
"588","9.87653068965301","9.87653068965301","9.87653068965301","7054","7054","7054"
"589","9.583919528406113","9.583919528406113","9.583919528406113","7066","7066","7066"
"590","9.678728248924017","9.678728248924017","9.678728248924017","7078","7078","7078"
"591","9.4984498238191","9.4984498238191","9.4984498238191","7090","7090","7090"
"592","9.48708255821839","9.48708255821839","9.48708255821839","7102","7102","7102"
"593","9.47876348439604","9.47876348439604","9.47876348439604","7114","7114","7114"
"594","9.365326190833002","9.365326190833002","9.365326190833002","7126","7126","7126"
"595","10.049658423755318","10.049658423755318","10.049658423755318","7138","7138","7138"
"596","9.39296097587794","9.39296097587794","9.39296097587794","7150","7150","7150"
"597","10.349429576657712","10.349429576657712","10.349429576657712","7162","7162","7162"
"598","9.9714376591146","9.9714376591146","9.9714376591146","7174","7174","7174"
"599","9.34621240152046","9.34621240152046","9.34621240152046","7186","7186","7186"
"600","10.946267565246671","10.946267565246671","10.946267565246671","7198","7198","7198"
"601","9.662818563636392","9.662818563636392","9.662818563636392","7210","7210","7210"
"602","10.056517364922911","10.056517364922911","10.056517364922911","7222","7222","7222"
"603","10.529624414630234","10.529624414630234","10.529624414630234","7234","7234","7234"
"604","9.731431833002716","9.731431833002716","9.731431833002716","7246","7246","7246"
"605","8.940992236603051","8.940992236603051","8.940992236603051","7258","7258","7258"
"606","10.837746215518564","10.837746215518564","10.837746215518564","7270","7270","7270"
"607","9.961054028011858","9.961054028011858","9.961054028011858","7282","7282","7282"
"608","10.200863833539188","10.200863833539188","10.200863833539188","7294","7294","7294"
"609","9.2563928947784","9.2563928947784","9.2563928947784","7306","7306","7306"
"610","9.249874214176089","9.249874214176089","9.249874214176089","7318","7318","7318"
"611","9.67591145215556","9.67591145215556","9.67591145215556","7330","7330","7330"
"612","9.857412830926478","9.857412830926478","9.857412830926478","7342","7342","7342"
"613","9.734702468849719","9.734702468849719","9.734702468849719","7354","7354","7354"
"614","11.107435130048543","11.107435130048543","11.107435130048543","7366","7366","7366"
"615","10.150737850926816","10.150737850926816","10.150737850926816","7378","7378","7378"
"616","10.21208046702668","10.21208046702668","10.21208046702668","7390","7390","7390"
"617","9.659767447039485","9.659767447039485","9.659767447039485","7402","7402","7402"
"618","9.673768423963338","9.673768423963338","9.673768423963338","7414","7414","7414"
"619","8.960796345956624","8.960796345956624","8.960796345956624","7426","7426","7426"
"620","10.577264328021556","10.577264328021556","10.577264328021556","7438","7438","7438"
"621","9.979255718644708","9.979255718644708","9.979255718644708","7450","7450","7450"
"622","8.879987133666873","8.879987133666873","8.879987133666873","7462","7462","7462"
"623","11.5504165799357","11.5504165799357","11.5504165799357","7474","7474","7474"
"624","9.162131599150598","9.162131599150598","9.162131599150598","7486","7486","7486"
"625","9.935329381842166","9.935329381842166","9.935329381842166","7498","7498","7498"
"626","9.5263000568375","9.5263000568375","9.5263000568375","7510","7510","7510"
"627","10.609563037753105","10.609563037753105","10.609563037753105","7522","7522","7522"
"628","11.25527637405321","11.25527637405321","11.25527637405321","7534","7534","7534"
"629","11.306429751683027","11.306429751683027","11.306429751683027","7546","7546","7546"
"630","10.089453835971653","10.089453835971653","10.089453835971653","7558","7558","7558"
"631","9.977664939127862","9.977664939127862","9.977664939127862","7570","7570","7570"
"632","10.602889044675976","10.602889044675976","10.602889044675976","7582","7582","7582"
"633","9.188755649141967","9.188755649141967","9.188755649141967","7594","7594","7594"
"634","9.450571910012513","9.450571910012513","9.450571910012513","7606","7606","7606"
"635","9.425271285232157","9.425271285232157","9.425271285232157","7618","7618","7618"
"636","10.341629047878087","10.341629047878087","10.341629047878087","7630","7630","7630"
"637","9.031748370733112","9.031748370733112","9.031748370733112","7642","7642","7642"
"638","9.651217404287308","9.651217404287308","9.651217404287308","7654","7654","7654"
"639","9.303575781174004","9.303575781174004","9.303575781174004","7666","7666","7666"
"640","9.283214496448636","9.283214496448636","9.283214496448636","7678","7678","7678"
"641","24.706259955652058","24.706259955652058","24.706259955652058","7690","7690","7690"
"642","9.775703497231007","9.775703497231007","9.775703497231007","7702","7702","7702"
"643","11.028788561932743","11.028788561932743","11.028788561932743","7714","7714","7714"
"644","10.520707555115223","10.520707555115223","10.520707555115223","7726","7726","7726"
"645","11.253206147812307","11.253206147812307","11.253206147812307","7738","7738","7738"
"646","10.876239337027073","10.876239337027073","10.876239337027073","7750","7750","7750"
"647","9.796115474775434","9.796115474775434","9.796115474775434","7762","7762","7762"
"648","11.591658938210458","11.591658938210458","11.591658938210458","7774","7774","7774"
"649","9.160881125368178","9.160881125368178","9.160881125368178","7786","7786","7786"
"650","10.066688410006464","10.066688410006464","10.066688410006464","7798","7798","7798"
"651","10.690207202918828","10.690207202918828","10.690207202918828","7810","7810","7810"
"652","8.631166950333863","8.631166950333863","8.631166950333863","7822","7822","7822"
"653","9.634669288992882","9.634669288992882","9.634669288992882","7834","7834","7834"
"654","10.595981915015727","10.595981915015727","10.595981915015727","7846","7846","7846"
"655","9.02949334308505","9.02949334308505","9.02949334308505","7858","7858","7858"
"656","10.258461721241474","10.258461721241474","10.258461721241474","7870","7870","7870"
"657","9.065553171094507","9.065553171094507","9.065553171094507","7882","7882","7882"
"658","10.300797409843653","10.300797409843653","10.300797409843653","7894","7894","7894"
"659","9.807895338628441","9.807895338628441","9.807895338628441","7906","7906","7906"
"660","9.482490295544267","9.482490295544267","9.482490295544267","7918","7918","7918"
"661","9.555955909192562","9.555955909192562","9.555955909192562","7930","7930","7930"
"662","9.832594074774534","9.832594074774534","9.832594074774534","7942","7942","7942"
"663","9.279094202909619","9.279094202909619","9.279094202909619","7954","7954","7954"
"664","9.02791840909049","9.02791840909049","9.02791840909049","7966","7966","7966"
"665","8.952270302921534","8.952270302921534","8.952270302921534","7978","7978","7978"
"666","9.52561076497659","9.52561076497659","9.52561076497659","7990","7990","7990"
"667","9.649011177476496","9.649011177476496","9.649011177476496","8002","8002","8002"
"668","10.125778511166573","10.125778511166573","10.125778511166573","8014","8014","8014"
"669","9.25677077518776","9.25677077518776","9.25677077518776","8026","8026","8026"
"670","10.516554639674723","10.516554639674723","10.516554639674723","8038","8038","8038"
"671","9.464509245939553","9.464509245939553","9.464509245939553","8050","8050","8050"
"672","11.14672561828047","11.14672561828047","11.14672561828047","8062","8062","8062"
"673","10.295597868040204","10.295597868040204","10.295597868040204","8074","8074","8074"
"674","10.959850871004164","10.959850871004164","10.959850871004164","8086","8086","8086"
"675","11.123135561589152","11.123135561589152","11.123135561589152","8098","8098","8098"
"676","10.211361467372626","10.211361467372626","10.211361467372626","8110","8110","8110"
"677","10.502207615878433","10.502207615878433","10.502207615878433","8122","8122","8122"
"678","8.987382438965142","8.987382438965142","8.987382438965142","8134","8134","8134"
"679","10.660129086114466","10.660129086114466","10.660129086114466","8146","8146","8146"
"680","10.595596772618592","10.595596772618592","10.595596772618592","8158","8158","8158"
"681","10.185407248325646","10.185407248325646","10.185407248325646","8170","8170","8170"
"682","9.32718946179375","9.32718946179375","9.32718946179375","8182","8182","8182"
"683","10.473631107248366","10.473631107248366","10.473631107248366","8194","8194","8194"
"684","10.4162318976596","10.4162318976596","10.4162318976596","8206","8206","8206"
"685","9.630420219153166","9.630420219153166","9.630420219153166","8218","8218","8218"
"686","10.46409526327625","10.46409526327625","10.46409526327625","8230","8230","8230"
"687","11.181617151480168","11.181617151480168","11.181617151480168","8242","8242","8242"
"688","9.913052832242101","9.913052832242101","9.913052832242101","8254","8254","8254"
"689","9.915356833022088","9.915356833022088","9.915356833022088","8266","8266","8266"
"690","8.804028378333896","8.804028378333896","8.804028378333896","8278","8278","8278"
"691","8.618213061708957","8.618213061708957","8.618213061708957","8290","8290","8290"
"692","10.576989700086415","10.576989700086415","10.576989700086415","8302","8302","8302"
"693","11.212151770014316","11.212151770014316","11.212151770014316","8314","8314","8314"
"694","8.886432944331318","8.886432944331318","8.886432944331318","8326","8326","8326"
"695","11.518801138736308","11.518801138736308","11.518801138736308","8338","8338","8338"
"696","9.037546095438302","9.037546095438302","9.037546095438302","8350","8350","8350"
"697","9.25594843737781","9.25594843737781","9.25594843737781","8362","8362","8362"
"698","9.309170042164624","9.309170042164624","9.309170042164624","8374","8374","8374"
"699","8.96937090717256","8.96937090717256","8.96937090717256","8386","8386","8386"
"700","8.87916095321998","8.87916095321998","8.87916095321998","8398","8398","8398"
"701","10.032520413398743","10.032520413398743","10.032520413398743","8410","8410","8410"
"702","10.886310627683997","10.886310627683997","10.886310627683997","8422","8422","8422"
"703","8.958914009854198","8.958914009854198","8.958914009854198","8434","8434","8434"
"704","9.882732101716101","9.882732101716101","9.882732101716101","8446","8446","8446"
"705","10.732690868899226","10.732690868899226","10.732690868899226","8458","8458","8458"
"706","9.073269193992019","9.073269193992019","9.073269193992019","8470","8470","8470"
"707","8.960761651862413","8.960761651862413","8.960761651862413","8482","8482","8482"
"708","8.931078091729432","8.931078091729432","8.931078091729432","8494","8494","8494"
"709","9.588066033553332","9.588066033553332","9.588066033553332","8506","8506","8506"
"710","10.820166417397559","10.820166417397559","10.820166417397559","8518","8518","8518"
"711","10.715794348623604","10.715794348623604","10.715794348623604","8530","8530","8530"
"712","10.964044034015387","10.964044034015387","10.964044034015387","8542","8542","8542"
"713","10.052402644883841","10.052402644883841","10.052402644883841","8554","8554","8554"
"714","9.687065616250038","9.687065616250038","9.687065616250038","8566","8566","8566"
"715","8.929204111453146","8.929204111453146","8.929204111453146","8578","8578","8578"
"716","9.676766871009022","9.676766871009022","9.676766871009022","8590","8590","8590"
"717","8.263546446338296","8.263546446338296","8.263546446338296","8602","8602","8602"
"718","9.276274802628905","9.276274802628905","9.276274802628905","8614","8614","8614"
"719","8.74152979021892","8.74152979021892","8.74152979021892","8626","8626","8626"
"720","10.305247491691262","10.305247491691262","10.305247491691262","8638","8638","8638"
"721","8.902081922162324","8.902081922162324","8.902081922162324","8650","8650","8650"
"722","9.786457675974816","9.786457675974816","9.786457675974816","8662","8662","8662"
"723","9.284275128971785","9.284275128971785","9.284275128971785","8674","8674","8674"
"724","9.698134455829859","9.698134455829859","9.698134455829859","8686","8686","8686"
"725","8.843741795048118","8.843741795048118","8.843741795048118","8698","8698","8698"
"726","11.481542391702533","11.481542391702533","11.481542391702533","8710","8710","8710"
"727","10.291008124127984","10.291008124127984","10.291008124127984","8722","8722","8722"
"728","8.871550562325865","8.871550562325865","8.871550562325865","8734","8734","8734"
"729","9.655652264133096","9.655652264133096","9.655652264133096","8746","8746","8746"
"730","10.936742478515953","10.936742478515953","10.936742478515953","8758","8758","8758"
"731","10.417357890401036","10.417357890401036","10.417357890401036","8770","8770","8770"
"732","9.60193189419806","9.60193189419806","9.60193189419806","8782","8782","8782"
"733","9.835366055835038","9.835366055835038","9.835366055835038","8794","8794","8794"
"734","11.023240837268531","11.023240837268531","11.023240837268531","8806","8806","8806"
"735","10.591463511344045","10.591463511344045","10.591463511344045","8818","8818","8818"
"736","9.554467481095344","9.554467481095344","9.554467481095344","8830","8830","8830"
"737","9.365531985182315","9.365531985182315","9.365531985182315","8842","8842","8842"
"738","9.346636247355491","9.346636247355491","9.346636247355491","8854","8854","8854"
"739","10.78663206845522","10.78663206845522","10.78663206845522","8866","8866","8866"
"740","9.816414488013834","9.816414488013834","9.816414488013834","8878","8878","8878"
"741","10.084153577219695","10.084153577219695","10.084153577219695","8890","8890","8890"
"742","10.714435760397464","10.714435760397464","10.714435760397464","8902","8902","8902"
"743","11.284024511929601","11.284024511929601","11.284024511929601","8914","8914","8914"
"744","10.644678841345012","10.644678841345012","10.644678841345012","8926","8926","8926"
"745","8.92562965117395","8.92562965117395","8.92562965117395","8938","8938","8938"
"746","10.295730310492218","10.295730310492218","10.295730310492218","8950","8950","8950"
"747","10.06832359591499","10.06832359591499","10.06832359591499","8962","8962","8962"
